Mihintale,25.785148168921083,Fri Jan 04 08:00:00 IST 2013
Minuwangoda,0.9083998537587863,Fri Jan 04 08:00:00 IST 2013
Monaragala,19.351093991717498,Fri Jan 04 08:00:00 IST 2013
Moratuwa,3.1489190866490038,Fri Jan 04 08:00:00 IST 2013
Morawaka,17.48415603892463,Fri Jan 04 08:00:00 IST 2013
Mulatiyana,17.473839096407563,Fri Jan 04 08:00:00 IST 2013
Mullativu,16.72160580198663,Fri Jan 04 08:00:00 IST 2013
Mundel,8.096429347039233,Fri Jan 04 08:00:00 IST 2013
Musali,12.870473801273569,Fri Jan 04 08:00:00 IST 2013
Mutur,14.28369484087133,Fri Jan 04 08:00:00 IST 2013
Nallur,0.0,Fri Jan 04 08:00:00 IST 2013
Narammala,10.625369411106176,Fri Jan 04 08:00:00 IST 2013
Nattandiya,5.453325578376845,Fri Jan 04 08:00:00 IST 2013
Naula,7.131209763386911,Fri Jan 04 08:00:00 IST 2013
Navithanve,48.61456678041495,Fri Jan 04 08:00:00 IST 2013
Nawalapitiya,6.986102252271622,Fri Jan 04 08:00:00 IST 2013
Nawalbase(,14.621011146695816,Fri Jan 04 08:00:00 IST 2013
Neluwa,14.13774765632217,Fri Jan 04 08:00:00 IST 2013
Nikaweratiya,16.516536961746468,Fri Jan 04 08:00:00 IST 2013
Nintavur,40.29385116073938,Fri Jan 04 08:00:00 IST 2013
Nivithigala,28.28828429667466,Fri Jan 04 08:00:00 IST 2013
Niyagama,8.960400207265032,Fri Jan 04 08:00:00 IST 2013
Nochchiyag,21.413817508975395,Fri Jan 04 08:00:00 IST 2013
Nugegoda,2.863604261040739,Fri Jan 04 08:00:00 IST 2013
Nuwara+AC0-Eliya,22.413263813802782,Fri Jan 04 08:00:00 IST 2013
Oddamavadi,45.8348589226697,Fri Jan 04 08:00:00 IST 2013
Okewela,19.618451300305722,Fri Jan 04 08:00:00 IST 2013
Opanayaka,24.937908105515948,Fri Jan 04 08:00:00 IST 2013
PS+AC0-Matara,14.937343280711758,Fri Jan 04 08:00:00 IST 2013
Padavi Sripura,24.763674459561663,Fri Jan 04 08:00:00 IST 2013
Padaviya,25.468416262559455,Fri Jan 04 08:00:00 IST 2013
Padiyatalwa,36.79003038855268,Fri Jan 04 08:00:00 IST 2013
Padukka,10.427370284796478,Fri Jan 04 08:00:00 IST 2013
Palagala,23.28490413470133,Fri Jan 04 08:00:00 IST 2013
Palai,7.275110348347243,Fri Jan 04 08:00:00 IST 2013
Palinda+AC0-Nuwara,16.415717748684607,Fri Jan 04 08:00:00 IST 2013
Pallama,8.791151181030733,Fri Jan 04 08:00:00 IST 2013
Pallepola,7.957230698521407,Fri Jan 04 08:00:00 IST 2013
Panadura,2.7480120565700568,Fri Jan 04 08:00:00 IST 2013
Panduwasnuwara,9.095800815746209,Fri Jan 04 08:00:00 IST 2013
Pannala,5.4077179006893195,Fri Jan 04 08:00:00 IST 2013
Panwila,3.3417667063015033,Fri Jan 04 08:00:00 IST 2013
Pasgoda,19.060167940396553,Fri Jan 04 08:00:00 IST 2013
Passara,27.721252930911664,Fri Jan 04 08:00:00 IST 2013
Pelmadulla,27.435391470180264,Fri Jan 04 08:00:00 IST 2013
Piliyandala,3.3105029469817655,Fri Jan 04 08:00:00 IST 2013
Point+AC0-Pedro,0.0,Fri Jan 04 08:00:00 IST 2013
Polgahawela,7.998751074094733,Fri Jan 04 08:00:00 IST 2013
Polpithigama,22.777264359551086,Fri Jan 04 08:00:00 IST 2013
Poojapitiya,3.563426465650811,Fri Jan 04 08:00:00 IST 2013
Poonakari,0.0,Fri Jan 04 08:00:00 IST 2013
Pothuvil,0.1990530631031879,Fri Jan 04 08:00:00 IST 2013
Puthukudiyirippu,11.573045620280753,Fri Jan 04 08:00:00 IST 2013
Puttalam,7.406468046696245,Fri Jan 04 08:00:00 IST 2013
Ragala,24.682588057382695,Fri Jan 04 08:00:00 IST 2013
Ragama,1.7364047556534574,Fri Jan 04 08:00:00 IST 2013
Rajanganay,19.678558506199003,Fri Jan 04 08:00:00 IST 2013
Rambewa,26.347441411729044,Fri Jan 04 08:00:00 IST 2013
Rambukkana,7.6979756002355275,Fri Jan 04 08:00:00 IST 2013
Rathnapura,27.831101557936485,Fri Jan 04 08:00:00 IST 2013
Rattota,6.121324058608341,Fri Jan 04 08:00:00 IST 2013
Rideemaliy,26.89644276161083,Fri Jan 04 08:00:00 IST 2013
Ridigama,10.57837766899697,Fri Jan 04 08:00:00 IST 2013
Ruwanwella,7.6030824713027085,Fri Jan 04 08:00:00 IST 2013
Sainthamaruthu,45.226717832946996,Fri Jan 04 08:00:00 IST 2013
Sammanthurai,43.083403725326846,Fri Jan 04 08:00:00 IST 2013
Sampathnuwara,25.042588841401606,Fri Jan 04 08:00:00 IST 2013
Sandilipay,0.0,Fri Jan 04 08:00:00 IST 2013
Seeduwa,0.7929261800071807,Fri Jan 04 08:00:00 IST 2013
Seruwila,22.82042419183607,Fri Jan 04 08:00:00 IST 2013
Sevanagala,17.45956473411111,Fri Jan 04 08:00:00 IST 2013
